town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town01,1,8,127,56,100,1,235.35,31.55,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,112,6,100,4,121,3.57,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,112,6,18.34,1,339.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,112,6,87.78,5,193.15,2.71,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,112,6,73.62,3,256.9,2.99,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,40,190,100,5,157.25,1.24,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,40,190,100,4,219.2,1.02,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,40,190,24.63,1,221,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,40,190,42.7,3,249.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,174,121,6,0,12.1,69.63,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,174,121,1.47,0,185.1,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,174,121,6,0,12.25,23.02,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,174,121,6,0,13.25,15.55,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,119,185,39.72,0,433.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,3,119,185,42.97,0,246.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,119,185,43.36,0,449.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,119,185,44.17,0,68.4,1.05,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,236,223,27.5,0,43.55,16.31,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,236,223,27.5,0,46.45,12.05,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,236,223,27.5,0,43.75,5.92,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,236,223,27.5,0,43.7,6.71,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,217,152,30.47,0,224.6,20.66,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,217,152,39.82,0,106.25,15.81,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,1,6,217,152,30.47,0,208.7,2.35,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,217,152,45.79,1,122.65,13.97,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,78,225,39.38,1,151.95,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,78,225,23.8,0,61.75,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,78,225,21.4,0,50.7,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,78,225,39.62,1,193.25,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,103,21,91.19,2,239.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,103,21,91.97,3,293.35,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,103,21,83.46,3,513.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,103,21,27.37,2,40.55,0,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,2,1,127,87,100,1,213.65,26.5,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,127,87,4.89,0,13,15.45,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,127,87,5.7,0,14.45,6.62,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,127,87,27.2,0,67.7,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,19,103,6.17,0,11.1,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,19,103,20.78,0,31.85,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,19,103,22.01,0,33.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,19,103,22.47,0,34.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,230,210,100,0,38.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,230,210,100,0,38.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,230,210,49,1,95.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,230,210,100,0,37.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,250,190,1.34,0,3.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,250,190,1.34,0,3.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,250,190,0.9,0,3.3,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,250,190,1.34,0,3.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,220,118,23.75,0,208.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,3,220,118,29.96,0,199.3,3.11,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,220,118,29.03,0,399.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,220,118,29.96,0,36.15,2.09,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,200,224,35.65,2,68.6,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,200,224,46.07,2,117.15,0,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,2,6,200,224,0.29,0,183.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,8,200,224,42.25,2,71.95,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,11,17,38.56,1,24.45,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,11,17,40.11,1,25.55,0,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,2,6,11,17,45.53,1,28.6,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,11,17,42.43,1,31.35,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,78,245,44.26,0,99.1,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,78,245,37.58,0,92.15,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
